Epochs: 150
------------------------------------------------------------------------
Ep 94 | train_loss 0.2800, acc 0.9324 (55.8s) | val_loss 3.5200, acc 0.3588 (12.7s) | lr 2.260e-04 | updates 1504/2400
Ep 95 | train_loss 0.3070, acc 0.9216 (55.8s) | val_loss 3.4994, acc 0.3500 (13.7s) | lr 2.220e-04 | updates 1520/2400
Ep 96 | train_loss 0.3272, acc 0.9137 (55.8s) | val_loss 3.6085, acc 0.3451 (13.8s) | lr 2.179e-04 | updates 1536/2400
Ep 97 | train_loss 0.3251, acc 0.9157 (55.8s) | val_loss 3.4580, acc 0.3598 (13.9s) | lr 2.139e-04 | updates 1552/2400
Ep 98 | train_loss 0.2867, acc 0.9225 (55.8s) | val_loss 3.5653, acc 0.3529 (13.1s) | lr 2.098e-04 | updates 1568/2400
Ep 99 | train_loss 0.3345, acc 0.9147 (55.8s) | val_loss 3.4422, acc 0.3765 (14.1s) | lr 2.058e-04 | updates 1584/2400
Ep100 | train_loss 0.2773, acc 0.9255 (55.8s) | val_loss 3.4633, acc 0.3647 (13.5s) | lr 2.018e-04 | updates 1600/2400
Ep101 | train_loss 0.3182, acc 0.9186 (55.8s) | val_loss 3.5717, acc 0.3490 (14.1s) | lr 1.977e-04 | updates 1616/2400
Ep102 | train_loss 0.2505, acc 0.9343 (55.8s) | val_loss 3.5525, acc 0.3480 (12.7s) | lr 1.937e-04 | updates 1632/2400
Ep103 | train_loss 0.3319, acc 0.9167 (55.8s) | val_loss 3.5638, acc 0.3618 (12.8s) | lr 1.896e-04 | updates 1648/2400
Ep104 | train_loss 0.2751, acc 0.9284 (55.8s) | val_loss 3.6377, acc 0.3490 (13.5s) | lr 1.856e-04 | updates 1664/2400
Ep105 | train_loss 0.2988, acc 0.9275 (55.8s) | val_loss 3.5382, acc 0.3775 (13.7s) | lr 1.816e-04 | updates 1680/2400
Ep106 | train_loss 0.2077, acc 0.9598 (55.8s) | val_loss 3.4893, acc 0.3784 (14.1s) | lr 1.775e-04 | updates 1696/2400
