Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Ep 68 | train_loss 1.1452, acc 0.6755 (658.4s) | val_loss 3.0326, acc 0.3598 (228.7s) | lr 3.312e-04 | updates 2176/4800
Ep 69 | train_loss 1.0856, acc 0.6843 (660.8s) | val_loss 3.1273, acc 0.3304 (231.0s) | lr 3.271e-04 | updates 2208/4800
Epochs: 150
------------------------------------------------------------------------
Ep  1 | train_loss 4.5092, acc 0.0255 (675.3s) | val_loss 4.0897, acc 0.0667 (233.3s) | lr 4.125e-04 | updates 32/4800
Ep  2 | train_loss 4.0622, acc 0.0559 (674.0s) | val_loss 3.9361, acc 0.0667 (228.1s) | lr 5.979e-04 | updates 64/4800
Ep  3 | train_loss 3.8652, acc 0.0696 (649.5s) | val_loss 3.7401, acc 0.0922 (227.9s) | lr 5.938e-04 | updates 96/4800
Ep  4 | train_loss 3.6903, acc 0.0922 (661.1s) | val_loss 3.5381, acc 0.1255 (234.3s) | lr 5.898e-04 | updates 128/4800
Ep  5 | train_loss 3.4966, acc 0.1167 (667.4s) | val_loss 3.4144, acc 0.1676 (227.5s) | lr 5.857e-04 | updates 160/4800
Ep  6 | train_loss 3.3837, acc 0.1275 (662.9s) | val_loss 3.3830, acc 0.1431 (220.1s) | lr 5.817e-04 | updates 192/4800
Ep  7 | train_loss 3.2050, acc 0.1706 (666.7s) | val_loss 3.3132, acc 0.1716 (221.6s) | lr 5.777e-04 | updates 224/4800
Ep  8 | train_loss 3.0754, acc 0.2108 (648.5s) | val_loss 3.2191, acc 0.1980 (217.3s) | lr 5.736e-04 | updates 256/4800
Ep  9 | train_loss 2.9920, acc 0.2333 (651.0s) | val_loss 3.0544, acc 0.2402 (215.4s) | lr 5.696e-04 | updates 288/4800
Ep 10 | train_loss 2.8986, acc 0.2471 (650.7s) | val_loss 3.1287, acc 0.2167 (215.4s) | lr 5.655e-04 | updates 320/4800
Ep 11 | train_loss 2.8487, acc 0.2245 (652.1s) | val_loss 3.0958, acc 0.2118 (220.0s) | lr 5.615e-04 | updates 352/4800
Ep 12 | train_loss 2.7540, acc 0.2657 (676.2s) | val_loss 3.0927, acc 0.2343 (223.5s) | lr 5.574e-04 | updates 384/4800
Ep 13 | train_loss 2.6730, acc 0.2853 (662.0s) | val_loss 2.9996, acc 0.2608 (222.3s) | lr 5.534e-04 | updates 416/4800
Ep 14 | train_loss 2.5784, acc 0.2971 (683.6s) | val_loss 2.9324, acc 0.2696 (226.2s) | lr 5.494e-04 | updates 448/4800
Ep 15 | train_loss 2.5375, acc 0.2971 (672.4s) | val_loss 2.9098, acc 0.2735 (227.3s) | lr 5.453e-04 | updates 480/4800
Ep 16 | train_loss 2.3944, acc 0.3637 (684.9s) | val_loss 2.9149, acc 0.2784 (226.4s) | lr 5.413e-04 | updates 512/4800
Ep 17 | train_loss 2.4009, acc 0.3373 (687.3s) | val_loss 2.9976, acc 0.2735 (226.5s) | lr 5.372e-04 | updates 544/4800
Ep 18 | train_loss 2.3053, acc 0.3569 (674.3s) | val_loss 2.8888, acc 0.2725 (225.6s) | lr 5.332e-04 | updates 576/4800
Ep 19 | train_loss 2.2700, acc 0.3618 (666.9s) | val_loss 2.8327, acc 0.3029 (223.7s) | lr 5.292e-04 | updates 608/4800
Ep 20 | train_loss 2.2130, acc 0.3804 (679.0s) | val_loss 2.8692, acc 0.2990 (225.5s) | lr 5.251e-04 | updates 640/4800
Ep 21 | train_loss 2.1804, acc 0.3784 (668.3s) | val_loss 2.7780, acc 0.3137 (224.1s) | lr 5.211e-04 | updates 672/4800
Ep 22 | train_loss 2.1169, acc 0.3971 (667.1s) | val_loss 2.9056, acc 0.3020 (222.0s) | lr 5.170e-04 | updates 704/4800
Ep 23 | train_loss 2.0775, acc 0.3843 (666.1s) | val_loss 2.8907, acc 0.2931 (222.7s) | lr 5.130e-04 | updates 736/4800
Ep 24 | train_loss 1.9895, acc 0.4265 (682.8s) | val_loss 2.8102, acc 0.3088 (224.6s) | lr 5.090e-04 | updates 768/4800
Ep 25 | train_loss 1.9916, acc 0.4618 (671.7s) | val_loss 2.8116, acc 0.3225 (225.9s) | lr 5.049e-04 | updates 800/4800
Ep 26 | train_loss 1.8813, acc 0.4490 (680.7s) | val_loss 2.8363, acc 0.3176 (226.5s) | lr 5.009e-04 | updates 832/4800
Ep 27 | train_loss 1.8160, acc 0.4931 (690.0s) | val_loss 2.8017, acc 0.3363 (228.3s) | lr 4.968e-04 | updates 864/4800
Ep 28 | train_loss 1.7304, acc 0.4990 (678.9s) | val_loss 2.7193, acc 0.3324 (225.1s) | lr 4.928e-04 | updates 896/4800
Ep 29 | train_loss 1.7266, acc 0.5108 (685.8s) | val_loss 2.8389, acc 0.3225 (223.4s) | lr 4.888e-04 | updates 928/4800
Ep 30 | train_loss 1.6463, acc 0.5206 (682.8s) | val_loss 2.7669, acc 0.3373 (231.0s) | lr 4.847e-04 | updates 960/4800
Ep 31 | train_loss 1.5858, acc 0.5353 (693.9s) | val_loss 2.7684, acc 0.3363 (225.7s) | lr 4.807e-04 | updates 992/4800
Ep 32 | train_loss 1.4936, acc 0.5873 (693.7s) | val_loss 2.8365, acc 0.3333 (225.3s) | lr 4.766e-04 | updates 1024/4800
Ep 33 | train_loss 1.4759, acc 0.5676 (680.6s) | val_loss 2.7757, acc 0.3422 (229.3s) | lr 4.726e-04 | updates 1056/4800
Ep 34 | train_loss 1.4758, acc 0.5676 (684.1s) | val_loss 2.7483, acc 0.3510 (229.5s) | lr 4.686e-04 | updates 1088/4800
Ep 35 | train_loss 1.3340, acc 0.6039 (674.5s) | val_loss 2.9573, acc 0.3157 (226.4s) | lr 4.645e-04 | updates 1120/4800
Ep 36 | train_loss 1.3415, acc 0.6167 (662.8s) | val_loss 2.7979, acc 0.3559 (229.7s) | lr 4.605e-04 | updates 1152/4800
Ep 37 | train_loss 1.3247, acc 0.6186 (687.7s) | val_loss 2.9036, acc 0.3471 (225.5s) | lr 4.564e-04 | updates 1184/4800
Ep 38 | train_loss 1.2373, acc 0.6539 (673.8s) | val_loss 2.8869, acc 0.3441 (225.9s) | lr 4.524e-04 | updates 1216/4800
Ep 39 | train_loss 1.1942, acc 0.6529 (680.2s) | val_loss 2.9943, acc 0.3216 (226.4s) | lr 4.484e-04 | updates 1248/4800
Ep 40 | train_loss 1.1294, acc 0.6706 (689.8s) | val_loss 2.8951, acc 0.3500 (228.0s) | lr 4.443e-04 | updates 1280/4800
Ep 41 | train_loss 1.1264, acc 0.6804 (689.9s) | val_loss 3.0263, acc 0.3392 (230.2s) | lr 4.403e-04 | updates 1312/4800
Ep 42 | train_loss 1.0161, acc 0.7010 (684.9s) | val_loss 3.0181, acc 0.3412 (228.4s) | lr 4.362e-04 | updates 1344/4800
Ep 43 | train_loss 1.1578, acc 0.6686 (681.8s) | val_loss 2.9359, acc 0.3706 (226.6s) | lr 4.322e-04 | updates 1376/4800
Ep 44 | train_loss 1.0316, acc 0.7088 (685.9s) | val_loss 2.9503, acc 0.3431 (228.9s) | lr 4.282e-04 | updates 1408/4800
Ep 45 | train_loss 0.9696, acc 0.7147 (697.3s) | val_loss 2.9772, acc 0.3706 (229.7s) | lr 4.241e-04 | updates 1440/4800
Ep 46 | train_loss 0.9442, acc 0.7324 (694.3s) | val_loss 2.9485, acc 0.3667 (232.1s) | lr 4.201e-04 | updates 1472/4800
Ep 47 | train_loss 0.8786, acc 0.7578 (700.1s) | val_loss 3.0402, acc 0.3676 (231.7s) | lr 4.160e-04 | updates 1504/4800
Ep 48 | train_loss 0.9937, acc 0.7294 (694.8s) | val_loss 2.9646, acc 0.3706 (230.4s) | lr 4.120e-04 | updates 1536/4800
Ep 49 | train_loss 0.8369, acc 0.7618 (695.2s) | val_loss 3.0207, acc 0.3471 (228.8s) | lr 4.080e-04 | updates 1568/4800
Ep 50 | train_loss 0.8465, acc 0.7510 (700.8s) | val_loss 2.9758, acc 0.3696 (229.8s) | lr 4.039e-04 | updates 1600/4800
Ep 51 | train_loss 0.8272, acc 0.7588 (690.5s) | val_loss 3.0510, acc 0.3735 (232.5s) | lr 3.999e-04 | updates 1632/4800
Ep 52 | train_loss 0.8434, acc 0.7569 (696.3s) | val_loss 3.0341, acc 0.3765 (232.0s) | lr 3.958e-04 | updates 1664/4800
Ep 53 | train_loss 0.7715, acc 0.7892 (691.8s) | val_loss 3.0844, acc 0.3559 (230.9s) | lr 3.918e-04 | updates 1696/4800
Ep 54 | train_loss 0.7998, acc 0.7824 (697.0s) | val_loss 3.0917, acc 0.3696 (228.8s) | lr 3.878e-04 | updates 1728/4800
Ep 55 | train_loss 0.7010, acc 0.8127 (697.9s) | val_loss 3.0882, acc 0.3686 (230.7s) | lr 3.837e-04 | updates 1760/4800
Ep 56 | train_loss 0.6505, acc 0.7951 (700.6s) | val_loss 3.1264, acc 0.3775 (229.2s) | lr 3.797e-04 | updates 1792/4800
