Epochs: 150
------------------------------------------------------------------------
Ep 97 | train_loss 0.3197, acc 0.9157 (57.1s) | val_loss 3.3178, acc 0.3892 (12.8s) | lr 2.139e-04 | updates 1552/2400
Ep 98 | train_loss 0.2631, acc 0.9353 (57.0s) | val_loss 3.3787, acc 0.3951 (13.4s) | lr 2.098e-04 | updates 1568/2400
Ep 99 | train_loss 0.3161, acc 0.9245 (57.1s) | val_loss 3.3178, acc 0.3941 (12.9s) | lr 2.058e-04 | updates 1584/2400
Ep100 | train_loss 0.3023, acc 0.9245 (56.9s) | val_loss 3.2692, acc 0.3961 (13.9s) | lr 2.018e-04 | updates 1600/2400
Ep101 | train_loss 0.2833, acc 0.9314 (57.1s) | val_loss 3.2412, acc 0.4118 (13.6s) | lr 1.977e-04 | updates 1616/2400
Ep102 | train_loss 0.2432, acc 0.9353 (57.1s) | val_loss 3.3461, acc 0.3951 (13.6s) | lr 1.937e-04 | updates 1632/2400
Ep103 | train_loss 0.2457, acc 0.9441 (57.0s) | val_loss 3.2577, acc 0.4157 (14.5s) | lr 1.896e-04 | updates 1648/2400
Ep104 | train_loss 0.2313, acc 0.9480 (57.0s) | val_loss 3.3190, acc 0.3882 (13.2s) | lr 1.856e-04 | updates 1664/2400
Ep105 | train_loss 0.2538, acc 0.9304 (56.8s) | val_loss 3.2779, acc 0.4137 (13.7s) | lr 1.816e-04 | updates 1680/2400
Ep106 | train_loss 0.1898, acc 0.9578 (57.0s) | val_loss 3.2853, acc 0.3912 (13.9s) | lr 1.775e-04 | updates 1696/2400
Ep107 | train_loss 0.2623, acc 0.9304 (56.8s) | val_loss 3.3104, acc 0.3941 (13.9s) | lr 1.735e-04 | updates 1712/2400
Ep108 | train_loss 0.2544, acc 0.9441 (57.1s) | val_loss 3.2972, acc 0.4118 (13.6s) | lr 1.694e-04 | updates 1728/2400
Ep109 | train_loss 0.2627, acc 0.9304 (57.0s) | val_loss 3.3251, acc 0.4000 (12.6s) | lr 1.654e-04 | updates 1744/2400
Ep110 | train_loss 0.2432, acc 0.9412 (56.9s) | val_loss 3.3426, acc 0.3990 (13.9s) | lr 1.614e-04 | updates 1760/2400
Ep111 | train_loss 0.2172, acc 0.9412 (57.1s) | val_loss 3.3378, acc 0.3922 (13.1s) | lr 1.573e-04 | updates 1776/2400
Ep112 | train_loss 0.2057, acc 0.9500 (56.8s) | val_loss 3.2991, acc 0.4137 (13.0s) | lr 1.533e-04 | updates 1792/2400
Ep113 | train_loss 0.2256, acc 0.9373 (56.8s) | val_loss 3.3113, acc 0.4069 (13.8s) | lr 1.492e-04 | updates 1808/2400
Ep114 | train_loss 0.1924, acc 0.9480 (57.1s) | val_loss 3.2952, acc 0.4088 (14.0s) | lr 1.452e-04 | updates 1824/2400
Ep115 | train_loss 0.2221, acc 0.9529 (56.9s) | val_loss 3.2268, acc 0.4196 (14.1s) | lr 1.412e-04 | updates 1840/2400
Ep116 | train_loss 0.2096, acc 0.9500 (57.0s) | val_loss 3.2846, acc 0.4059 (13.8s) | lr 1.371e-04 | updates 1856/2400
Ep117 | train_loss 0.2031, acc 0.9520 (56.9s) | val_loss 3.2672, acc 0.4059 (13.5s) | lr 1.331e-04 | updates 1872/2400
Ep118 | train_loss 0.1721, acc 0.9588 (56.8s) | val_loss 3.2779, acc 0.4029 (13.9s) | lr 1.290e-04 | updates 1888/2400
Ep119 | train_loss 0.1658, acc 0.9657 (57.0s) | val_loss 3.2549, acc 0.4039 (13.0s) | lr 1.250e-04 | updates 1904/2400
Ep120 | train_loss 0.2076, acc 0.9510 (57.0s) | val_loss 3.3207, acc 0.4039 (13.5s) | lr 1.210e-04 | updates 1920/2400
Ep121 | train_loss 0.1810, acc 0.9529 (57.1s) | val_loss 3.2614, acc 0.4059 (13.9s) | lr 1.169e-04 | updates 1936/2400
Ep122 | train_loss 0.2177, acc 0.9422 (57.1s) | val_loss 3.2967, acc 0.4069 (13.6s) | lr 1.129e-04 | updates 1952/2400
